Series ID,Source URL
jlgg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgg/data
gezu,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/gezu/data
dpdf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpdf/data
jlgf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgf/data
jlht,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlht/data
bckg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/bckg/data
gbhg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/gbhg/data
zmqj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqj/data
zmoo,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmoo/data
zmqi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqi/data
zmqg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqg/data
jlgj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgj/data
gezy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/gezy/data
zmor,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmor/data
zwjw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zwjw/data
gezr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/gezr/data
iade,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/iade/data
jlgc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgc/data
dpax,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpax/data
jlge,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlge/data
iadc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/iadc/data
vasq,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/vasq/data
jlhc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlhc/data
agnd,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/agnd/data
jlhp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlhp/data
zmqe,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqe/data
zmpf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmpf/data
zmqq,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqq/data
zmqm,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqm/data
dpau,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpau/data
geyw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/geyw/data
zmom,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmom/data
iacj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/iacj/data
dpai,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpai/data
jlhr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlhr/data
zmqa,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmqa/data
dpck,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpck/data
dpac,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/dpac/data
zmok,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmok/data
jlgi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgi/data
iact,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/iact/data
bcji,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/bcji/data
jlgl,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgl/data
zmpz,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/zmpz/data
gezg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/gezg/data
jlgr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/outofworkbenefits/timeseries/jlgr/data
ycoy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycoy/data
ybvk,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvk/data
agon,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/agon/data
ybvp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvp/data
ybxe,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxe/data
ybza,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybza/data
ycmv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycmv/data
ycpn,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpn/data
ycne,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycne/data
ycor,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycor/data
ybwp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybwp/data
ybvw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvw/data
ycow,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycow/data
mgwy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgwy/data
ybvy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvy/data
aixt,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aixt/data
ybxp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxp/data
mgyo,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgyo/data
ycox,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycox/data
ybwv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybwv/data
ycoe,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycoe/data
zsfb,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zsfb/data
ycoj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycoj/data
ybyl,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyl/data
ycgn,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycgn/data
ybyr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyr/data
ycop,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycop/data
zxdy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdy/data
agos,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/agos/data
zxdr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdr/data
ycny,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycny/data
ybyh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyh/data
ybyn,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyn/data
ybya,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybya/data
ybxi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxi/data
aiya,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aiya/data
mgxc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgxc/data
zxdt,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdt/data
ycol,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycol/data
ybye,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybye/data
ycnc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnc/data
agom,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/agom/data
ycpa,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpa/data
ycpg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpg/data
ycob,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycob/data
mgyp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgyp/data
ycnd,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnd/data
ycmw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycmw/data
ybvv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvv/data
ycnb,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnb/data
ybwf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybwf/data
ybyv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyv/data
ycof,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycof/data
mgvh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgvh/data
ycnf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnf/data
aixx,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aixx/data
a4aw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/a4aw/data
ycmy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycmy/data
agoz,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/agoz/data
zxdm,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdm/data
zxdi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdi/data
ycgq,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycgq/data
aiyf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aiyf/data
ycom,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycom/data
ybzj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybzj/data
mgsd,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgsd/data
ybzh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybzh/data
ybyc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyc/data
ycpd,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpd/data
ybvq,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvq/data
zxdv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdv/data
ybxo,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxo/data
ybxz,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxz/data
mgyl,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgyl/data
mgvj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgvj/data
aiyg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aiyg/data
k5hw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/k5hw/data
mgsy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgsy/data
agok,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/agok/data
ycon,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycon/data
zxdp,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdp/data
k5hx,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/k5hx/data
a4as,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/a4as/data
k5hv,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/k5hv/data
ybyj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyj/data
a4ap,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/a4ap/data
ybwg,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybwg/data
aixr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aixr/data
ybvj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvj/data
ybvs,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvs/data
ybyx,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyx/data
lf38,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/lf38/data
ybxh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxh/data
ycoh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycoh/data
ycou,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycou/data
ybym,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybym/data
ybyo,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyo/data
ybvx,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvx/data
ybxq,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxq/data
ycni,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycni/data
lf2r,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/lf2r/data
mgse,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgse/data
ybxy,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxy/data
ycod,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycod/data
ybvl,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvl/data
ycpf,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpf/data
ybvh,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvh/data
zsfe,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zsfe/data
zxdl,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zxdl/data
ybvo,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvo/data
ybsi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybsi/data
ycpm,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycpm/data
zsfa,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/zsfa/data
mgxi,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgxi/data
ybxm,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybxm/data
ycnt,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnt/data
aiyd,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aiyd/data
aiyc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/aiyc/data
ycgr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycgr/data
ybzc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybzc/data
ycnn,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycnn/data
ycng,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycng/data
ycmt,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ycmt/data
ybzk,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybzk/data
ybyw,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybyw/data
mgsc,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/mgsc/data
ybwj,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybwj/data
ybvr,https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/timeseries/ybvr/data
